,Unnamed: 0,iB0,iB1,iB2,Date,LaunchTime,Phip,SondeSerial,SondeType,Pump_loc,SensorResponseType,OzoneScaling,SolutionConcentration,GroundPressureSensorCorrection,10hPaPressureSensorCorrection,TemperatureSensorCorrection,HumiditySensorCorrection,HumiditySensorCorrection2,TOF,TOA,NormalizationFactor,PumpCorrectionFile,PumpcoefficientPC1,PumpcoefficientPC2,PumpcoefficientPC3,PumpCorrectionCorrelation,ExtrapolationTechnique,Dobson,TLab,ULab,RH_correction
461,0,-999.99,-999.99,0.0782,1992-12-01,08:29:00,27.1,5A09014,SPC,5A,26.2,0.9743,10.0,none,none,none,none,none,280.56,308.29,0.9991,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
462,0,-999.99,-999.99,0.088,1992-12-03,08:42:00,28.3,5A09016,SPC,5A,23.2,0.9743,10.0,none,none,none,none,none,287.52,311.13,0.9954,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
463,0,-999.99,-999.99,0.088,1992-12-07,08:55:00,29.1,5A09061,SPC,5A,23.9,0.9743,10.0,none,none,none,none,none,252.4,276.9,1.0372,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
464,0,-999.99,-999.99,0.0684,1992-12-10,09:04:00,27.0,5A09062,SPC,5A,22.3,0.9743,10.0,none,none,none,none,none,251.18,289.74,0.9914,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
465,0,-999.99,-999.99,0.088,1992-12-16,09:11:00,27.4,5A09065,SPC,5A,26.4,0.9743,10.0,none,none,none,none,none,260.17,289.68,0.9891,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
466,0,-999.99,-999.99,0.088,1992-12-21,08:45:00,27.5,5A09064,SPC,5A,29.4,0.9743,10.0,none,none,none,none,none,247.37,280.84,0.9984,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
467,0,-999.99,-999.99,0.0782,1992-12-29,08:44:00,28.4,5A09063,SPC,5A,24.3,0.9743,10.0,none,none,none,none,none,261.8,289.7,1.0368,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
468,0,-999.99,-999.99,0.0782,1993-01-05,08:46:00,27.44,5A09017,SPC,5A,32.2,0.9743,10.0,none,none,none,none,none,269.25,296.32,1.0377,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
469,0,-999.99,-999.99,0.1466,1993-01-12,09:09:00,29.0,5A09066,SPC,5A,35.7,0.9743,10.0,none,none,none,none,none,167.51,279.7,1.0241,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
470,0,-999.99,-999.99,0.0782,1993-01-21,13:42:00,29.4,5A09058,SPC,5A,23.9,0.9743,10.0,none,none,none,none,none,225.14,268.26,1.008,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
471,0,-999.99,-999.99,0.0684,1993-01-29,08:55:00,29.0,5A09024,SPC,5A,24.7,0.9743,10.0,none,none,none,none,none,215.06,247.31,1.0919,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
472,0,-999.99,-999.99,0.0684,1993-02-04,08:58:00,27.9,5A09055,SPC,5A,29.5,0.9743,10.0,none,none,none,none,none,228.99,263.43,1.0087,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
473,0,-999.99,-999.99,0.0684,1993-02-07,20:31:00,27.9,5A03792,SPC,5A,22.7,0.9743,10.0,none,1.1,none,none,none,192.66,241.64,1.0587,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
474,0,-999.99,-999.99,0.1075,1993-02-15,09:00:00,26.8,5A09025,SPC,5A,29.5,0.9743,10.0,none,none,none,none,none,233.35,274.32,1.0254,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
475,0,-999.99,-999.99,0.1173,1993-02-22,08:52:00,27.3,5A09015,SPC,5A,23.1,0.9743,10.0,none,none,none,none,none,222.68,250.39,1.0303,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
476,0,-999.99,-999.99,0.0782,1993-03-01,08:50:00,26.2,5A01820,SPC,5A,30.5,0.9743,10.0,none,none,none,none,none,227.79,252.55,1.0363,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
477,0,-999.99,-999.99,0.0978,1993-03-08,09:00:00,28.9,5A09057,SPC,5A,24.2,0.9743,10.0,none,none,none,none,none,225.0,256.17,1.0339,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
478,0,-999.99,-999.99,0.0293,1993-03-15,19:36:00,29.5,5A03791,SPC,5A,27.3,0.9743,10.0,none,0.9,none,none,none,210.2,258.88,0.9954,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
479,0,-999.99,-999.99,0.0684,1993-03-22,10:13:00,28.1,5A09059,SPC,5A,24.3,0.9743,10.0,none,none,none,none,none,227.22,261.54,1.0473,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
480,0,-999.99,-999.99,0.0782,1993-03-29,09:47:00,29.1,5A09013,SPC,5A,30.5,0.9743,10.0,none,none,none,none,none,241.71,262.87,0.9741,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
481,0,-999.99,-999.99,0.0782,1993-04-05,10:03:00,28.3,5A09060,SPC,5A,28.6,0.9743,10.0,none,none,none,none,none,278.25,299.7,0.9812,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
482,0,-999.99,-999.99,0.0684,1993-04-14,18:25:00,26.4,5A03790,SPC,5A,23.9,0.9743,10.0,none,0.6,none,none,none,12.8,,,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
483,0,-999.99,-999.99,0.0587,1993-04-16,10:15:00,28.06,5A09008,SPC,5A,29.56,0.9743,10.0,none,none,none,none,none,16.59,,,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
484,0,-999.99,-999.99,0.0391,1993-04-22,15:18:00,27.7,5A09056,SPC,5A,29.6,0.9743,10.0,none,none,none,none,none,261.1,290.35,0.9607,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
485,0,-999.99,-999.99,0.0978,1993-04-26,09:56:00,28.0,5A03953,SPC,5A,27.25,0.9743,10.0,none,none,none,none,none,274.73,295.47,0.9438,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
486,0,-999.99,-999.99,0.0684,1993-05-03,09:59:00,27.7,5A03959,SPC,5A,23.8,0.9743,10.0,none,none,none,none,none,197.6,273.35,1.0089,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
487,0,-999.99,-999.99,0.1564,1993-05-10,10:14:00,27.0,5A03977,SPC,5A,28.45,0.9743,10.0,none,none,none,none,none,265.58,292.34,0.9793,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
488,0,-999.99,-999.99,0.088,1993-05-18,17:37:00,27.23,5A03794,SPC,5A,30.34,0.9743,10.0,none,1.1,none,none,none,248.58,282.7,0.953,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
489,0,-999.99,-999.99,0.088,1993-05-24,10:03:00,28.1,5A03954,SPC,5A,27.7,0.9743,10.0,none,none,none,none,none,250.23,275.07,0.9967,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
490,0,-999.99,-999.99,0.0684,1993-05-31,09:57:00,28.66,5A03960,SPC,5A,26.0,0.9743,10.0,none,none,none,none,none,265.81,294.06,0.9465,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
491,0,-999.99,-999.99,0.088,1993-06-09,09:50:00,29.0,5A03953,SPC,5A,32.2,0.9743,10.0,none,none,none,none,none,292.16,317.58,0.985,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
492,0,-999.99,-999.99,0.1075,1993-06-17,09:42:00,27.7,5A03955,SPC,5A,30.15,0.9743,10.0,none,none,none,none,none,286.51,312.53,0.9789,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
493,0,-999.99,-999.99,0.088,1993-06-24,09:56:00,26.8,5A09063,SPC,5A,27.7,0.9743,10.0,none,none,none,none,none,332.23,356.76,0.9708,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
494,0,-999.99,-999.99,0.0587,1993-06-29,17:07:00,26.9,5A02589,SPC,5A,24.0,0.9743,10.0,none,-2.0,none,none,none,253.06,311.38,0.9264,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
495,0,-999.99,-999.99,0.0391,1993-07-05,10:50:00,26.7,5A03956,SPC,5A,26.6,0.9743,10.0,none,none,none,none,none,215.33,296.04,,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
496,0,-999.99,-999.99,0.0782,1993-07-13,09:51:00,27.0,5A09014,SPC,5A,28.0,0.9743,10.0,none,none,none,none,none,252.33,278.79,0.9741,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
497,0,-999.99,-999.99,0.0391,1993-07-19,10:40:00,27.6,5A03957,SPC,5A,23.5,0.9743,10.0,none,none,none,none,none,315.94,346.36,0.9867,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
498,0,-999.99,-999.99,0.0293,1993-07-28,17:37:00,28.8,5A10603,SPC,5A,24.8,0.9743,10.0,none,0.4,none,none,none,245.62,295.17,1.0527,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
499,0,-999.99,-999.99,0.0587,1993-08-02,09:49:00,28.8,5A09057,SPC,5A,28.81,0.9743,10.0,none,none,none,none,none,262.72,281.5,0.9785,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
500,0,-999.99,-999.99,0.0684,1993-08-05,09:51:00,27.4,5A03961,SPC,5A,23.7,0.9743,10.0,none,none,none,none,none,321.98,351.23,0.9892,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
501,0,-999.99,-999.99,0.1271,1993-08-09,09:46:00,29.7,5A08135,SPC,5A,31.3,0.9743,10.0,none,none,none,none,none,286.73,326.21,1.0072,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
502,0,-999.99,-999.99,0.088,1993-08-12,09:46:00,26.1,5A03958,SPC,5A,26.09,0.9743,10.0,none,none,none,none,none,323.81,376.18,0.9609,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
503,0,-999.99,-999.99,0.0684,1993-08-16,09:55:00,27.6,5A03962,SPC,5A,25.8,0.9743,10.0,none,none,none,none,none,269.78,298.2,1.0414,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
504,0,-999.99,-999.99,0.0684,1993-08-19,09:46:00,26.6,5A03982,SPC,5A,29.8,0.9743,10.0,none,none,none,none,none,329.04,361.7,0.9677,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
505,0,-999.99,-999.99,0.0978,1993-08-23,09:53:00,26.9,5A03964,SPC,5A,28.8,0.9743,10.0,none,none,none,none,none,299.39,384.38,0.9815,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
506,0,-999.99,-999.99,0.0978,1993-08-27,10:00:00,27.5,5A03963,SPC,5A,26.4,0.9743,10.0,none,none,none,none,none,330.92,378.29,1.0057,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
507,0,-999.99,-999.99,0.0587,1993-08-30,18:27:00,26.96,5A10609,SPC,5A,29.09,0.9743,10.0,none,0.4,none,none,none,287.9,334.26,1.0151,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
508,0,-999.99,-999.99,0.0489,1993-09-02,09:45:00,27.5,5A11418,SPC,5A,27.1,0.9743,10.0,none,none,none,none,none,252.1,284.28,1.0209,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
509,0,-999.99,-999.99,0.088,1993-09-06,10:05:00,28.42,5A11422,SPC,5A,28.32,0.9743,10.0,none,none,none,none,none,263.98,286.17,1.0703,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
510,0,-999.99,-999.99,0.0684,1993-09-10,09:02:00,30.4,5A11423,SPC,5A,24.8,0.9743,10.0,none,none,none,none,none,284.63,319.41,1.0,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
511,0,-999.99,-999.99,0.0684,1993-09-13,11:34:00,28.1,5A11424,SPC,5A,28.3,0.9743,10.0,none,none,none,none,none,299.34,334.9,1.0053,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
512,0,-999.99,-999.99,0.0782,1993-09-16,09:46:00,28.7,5A11428,SPC,5A,26.7,0.9743,10.0,none,none,none,none,none,167.42,,,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
513,0,-999.99,-999.99,0.1173,1993-09-20,09:41:00,27.2,5A11420,SPC,5A,27.87,0.9743,10.0,none,none,none,none,none,300.9,333.11,1.0131,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
514,0,-999.99,-999.99,0.1466,1993-09-23,14:42:00,29.76,5A11425,SPC,5A,27.66,0.9743,10.0,none,none,none,none,none,307.68,337.71,1.0665,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
515,0,-999.99,-999.99,0.0196,1993-09-28,18:46:00,28.4,5A10598,SPC,5A,25.5,0.9743,10.0,none,-2.0,none,none,none,311.48,349.86,1.0042,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
516,0,-999.99,-999.99,0.2444,1993-09-30,09:46:00,29.88,5A11427,SPC,5A,29.1,0.9743,10.0,none,none,none,none,none,284.53,317.22,1.104,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
517,0,-999.99,-999.99,0.0782,1993-10-04,08:39:00,27.0,5A11417,SPC,5A,25.8,0.9743,10.0,none,none,none,none,none,291.92,336.89,1.0203,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
518,0,-999.99,-999.99,0.0782,1993-10-08,08:50:00,27.6,5A11419,SPC,5A,29.2,0.9743,10.0,none,none,none,none,none,308.93,343.08,1.0433,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
519,0,-999.99,-999.99,0.0684,1993-10-12,08:17:00,28.54,5A11421,SPC,5A,27.6,0.9743,10.0,none,none,none,none,none,302.94,350.24,1.0191,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
520,0,-999.99,-999.99,0.0782,1993-10-15,08:00:00,26.64,5A11426,SPC,5A,26.0,0.9743,10.0,none,none,none,none,none,317.61,364.05,1.0011,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
521,0,-999.99,-999.99,0.0782,1993-10-18,08:50:00,27.4,5A03970,SPC,5A,26.5,0.9743,10.0,none,none,none,none,none,310.39,333.92,0.991,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
522,0,-999.99,-999.99,0.0489,1993-10-22,08:32:00,26.4,5A03961,SPC,5A,26.3,0.9743,10.0,none,none,none,none,none,145.58,,,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
523,0,-999.99,-999.99,0.0489,1993-10-28,19:29:00,28.95,5A10599,SPC,5A,28.7,0.9743,10.0,none,-0.4,none,none,none,278.58,329.89,0.9947,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
524,0,-999.99,-999.99,0.0684,1993-11-01,08:45:00,28.4,5A03965,SPC,5A,24.7,0.9743,10.0,none,none,none,none,none,323.85,369.82,0.9477,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
525,0,-999.99,-999.99,0.0978,1993-11-04,08:51:00,28.3,5A03968,SPC,5A,24.0,0.9743,10.0,none,none,none,none,none,298.23,338.8,1.0002,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
526,0,-999.99,-999.99,0.0489,1993-11-08,08:46:00,30.84,5A09027,SPC,5A,27.0,0.9743,10.0,none,none,none,none,none,353.29,385.71,0.9071,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
527,0,-999.99,-999.99,0.0684,1993-11-18,08:48:00,29.3,5A03963,SPC,5A,30.8,0.9743,10.0,none,none,none,none,none,268.2,306.21,1.0444,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
528,0,-999.99,-999.99,0.1075,1993-11-22,08:57:00,28.88,5A03975,SPC,5A,30.0,0.9743,10.0,none,none,none,none,none,293.02,331.75,0.998,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
529,0,-999.99,-999.99,0.0098,1993-11-26,20:08:00,26.04,5A02483,SPC,5A,23.4,0.9743,10.0,none,0.9,none,none,none,291.89,332.56,0.9559,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
530,0,-999.99,-999.99,0.1271,1993-12-01,08:23:00,26.73,5A09018,SPC,5A,27.33,0.9743,10.0,none,none,none,none,none,284.7,312.11,1.0335,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
531,0,-999.99,-999.99,0.088,1993-12-06,08:49:00,26.87,5A03976,SPC,5A,24.81,0.9743,10.0,none,none,none,none,none,264.89,303.6,1.0404,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
532,0,-999.99,-999.99,0.0293,1993-12-09,10:11:00,28.16,5A09060,SPC,5A,31.2,0.9743,10.0,none,none,none,none,none,262.83,294.85,1.0059,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
533,0,-999.99,-999.99,0.0782,1993-12-15,09:00:00,27.84,5A03969,SPC,5A,22.6,0.9743,10.0,none,none,none,none,none,248.04,288.24,0.9949,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
534,0,-999.99,-999.99,0.0978,1993-12-20,08:55:00,27.4,5A03964,SPC,5A,26.2,0.9743,10.0,none,none,none,none,none,264.08,298.51,0.9988,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
535,0,-999.99,-999.99,0.1271,1993-12-29,07:40:00,27.0,5A03972,SPC,5A,29.2,0.9743,10.0,none,none,none,none,none,197.51,249.21,1.1163,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
536,0,-999.99,-999.99,0.0684,1994-01-05,09:15:00,27.92,5A11419,SPC,5A,26.8,0.9743,10.0,none,none,none,none,none,232.74,284.38,1.0315,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
537,0,-999.99,-999.99,0.1173,1994-01-12,09:15:00,27.28,5A03966,SPC,5A,23.7,0.9743,10.0,none,none,none,none,none,227.1,263.43,1.0493,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
538,0,-999.99,-999.99,0.1075,1994-01-21,08:41:00,27.14,5A11417,SPC,5A,27.59,0.9743,10.0,none,none,none,none,none,231.55,258.63,1.0355,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
539,0,-999.99,-999.99,0.0782,1994-01-24,22:07:00,26.98,5A10608,SPC,5A,26.1,0.9743,10.0,none,0.0,none,none,none,236.5,265.7,1.0112,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
540,0,-999.99,-999.99,0.088,1994-01-27,08:49:00,27.34,5A03971,SPC,5A,25.96,0.9743,10.0,none,none,none,none,none,211.06,252.71,1.0436,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
541,0,-999.99,-999.99,0.0587,1994-02-01,08:52:00,28.96,5A03973,SPC,5A,26.2,0.9743,10.0,none,none,none,none,none,164.79,275.46,1.0029,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
542,0,-999.99,-999.99,0.1075,1994-02-07,08:47:00,28.74,5A03963,SPC,5A,28.28,0.9743,10.0,none,none,none,none,none,212.46,244.06,1.0978,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
543,0,-999.99,-999.99,0.0978,1994-02-14,09:10:00,27.06,5A03991,SPC,5A,24.5,0.9743,10.0,none,none,none,none,none,206.48,244.13,1.023,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
544,0,-999.99,-999.99,0.088,1994-02-21,09:21:00,29.6,5A03993,SPC,5A,32.96,0.9743,10.0,none,none,none,none,none,259.03,298.77,0.9976,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
545,0,-999.99,-999.99,0.0489,1994-02-24,20:37:00,29.23,5A11275,SPC,5A,32.48,0.9743,10.0,none,0.4,none,none,none,213.39,246.91,1.08,OZPUMPCF.CUB,-0.495597,0.108781,-0.0081044,0.9995,Lauder Microwave Radiometer climatology 1992-1998 (mmclim.pro Feb 2000),,,,
